echinus,2523,1713,2747,1920,1.00
echinus,1372,1711,1535,1864,1.00
echinus,2182,1952,2333,2116,0.97
echinus,2349,910,2444,1008,0.95
echinus,3377,1040,3542,1188,0.94
echinus,2229,2052,2375,2158,0.89
echinus,1327,1342,1455,1457,0.82
echinus,2188,2004,2364,2153,0.53
echinus,2765,1283,2879,1385,0.52
echinus,2592,1485,2688,1600,0.34
starfish,3139,1704,3380,1863,1.00
starfish,2990,1478,3179,1635,1.00
starfish,2833,1369,2995,1483,1.00
starfish,2790,1529,3012,1705,0.99
starfish,1163,1805,1352,1964,0.99
starfish,1527,1396,1622,1472,0.91
starfish,1818,1719,1939,1839,0.85
starfish,1770,1772,1872,1899,0.85
starfish,1994,1778,2126,1867,0.69
starfish,1544,1254,1656,1344,0.53
starfish,3450,1323,3588,1432,0.50
