holothurian,909,633,1185,844,0.99
holothurian,889,1434,1241,2012,0.99
holothurian,1051,137,1241,236,0.99
holothurian,3477,1627,3697,1925,0.80
holothurian,1851,1636,2101,1930,0.43
echinus,397,436,731,736,1.00
echinus,1162,2028,1505,2157,0.98
echinus,1283,1800,1527,2035,0.82
starfish,2248,1921,2726,2160,1.00
starfish,845,1170,1071,1368,1.00
starfish,1426,917,1540,1078,0.98
starfish,1043,368,1218,455,0.98
starfish,3159,1096,3328,1338,0.98
starfish,3240,491,3367,597,0.97
starfish,3086,350,3207,447,0.78
