holothurian,2054,1371,2262,1558,0.99
holothurian,2482,1811,2729,1937,0.99
holothurian,1887,1090,2033,1225,0.96
holothurian,1100,720,1277,838,0.89
holothurian,3315,1534,3478,1680,0.77
holothurian,1064,355,1167,444,0.61
holothurian,1544,481,1659,544,0.36
echinus,3229,1743,3482,1973,0.99
echinus,2617,876,2727,978,0.99
echinus,2369,854,2524,1001,0.99
echinus,1746,869,1877,993,0.93
starfish,1699,2003,1859,2153,1.00
starfish,1563,1096,1691,1199,0.99
starfish,1057,559,1179,670,0.97
starfish,946,1504,1069,1608,0.96
starfish,3495,1792,3649,1927,0.95
starfish,2540,1089,2662,1186,0.94
starfish,3543,1916,3706,2074,0.83
starfish,2666,1047,2759,1117,0.63
starfish,2719,1127,2843,1228,0.51
starfish,112,656,283,797,0.30
