starfish,738,1278,881,1419,1.00
starfish,2103,1357,2201,1447,1.00
starfish,2659,1561,2794,1690,1.00
starfish,3392,1603,3575,1751,1.00
starfish,1847,661,1976,770,1.00
starfish,2080,1760,2235,1856,1.00
starfish,2844,1441,3027,1615,0.99
starfish,416,546,598,668,0.99
starfish,1952,852,2109,983,0.99
starfish,2573,1711,2734,1857,0.99
starfish,1760,1185,1904,1277,0.99
starfish,658,643,779,713,0.99
starfish,2759,311,2912,408,0.98
starfish,304,678,456,774,0.98
starfish,757,623,864,716,0.98
starfish,2383,1441,2459,1553,0.70
starfish,1900,534,2018,616,0.62
starfish,3499,1179,3644,1297,0.47
