holothurian,1608,483,1885,761,0.99
holothurian,2612,1464,2882,1620,0.70
echinus,3453,964,3692,1140,1.00
echinus,333,1943,905,2157,0.99
echinus,1381,2002,1559,2156,0.98
starfish,1655,1706,1858,1853,1.00
starfish,281,332,469,524,1.00
starfish,1138,707,1359,897,1.00
starfish,2876,1398,3107,1534,1.00
starfish,2252,690,2416,869,1.00
starfish,1592,1983,1768,2127,0.99
starfish,2833,843,3014,1066,0.99
starfish,1522,1865,1666,2000,0.99
starfish,3302,803,3465,899,0.98
starfish,3142,661,3283,773,0.97
starfish,3289,1890,3463,2065,0.93
starfish,1118,144,1212,241,0.89
