holothurian,2885,936,3071,1028,0.86
echinus,1149,1059,1283,1177,1.00
echinus,1282,1324,1458,1485,1.00
echinus,1728,1581,1880,1726,1.00
echinus,1935,1122,2048,1229,1.00
echinus,2665,1360,2849,1516,0.99
echinus,1648,1796,1787,1945,0.99
echinus,1000,1104,1149,1207,0.99
echinus,1530,1212,1663,1355,0.99
echinus,487,645,605,767,0.98
echinus,2645,784,2796,913,0.97
echinus,3179,1064,3338,1196,0.93
echinus,2437,65,2540,174,0.86
echinus,3428,1232,3622,1382,0.86
echinus,3358,1035,3513,1157,0.78
echinus,2830,232,2943,329,0.35
starfish,3271,1583,3429,1722,0.99
starfish,1424,1207,1531,1267,0.92
starfish,1420,621,1518,694,0.64
starfish,1492,631,1597,696,0.63
