holothurian,1677,1031,1852,1109,0.64
echinus,1223,685,1378,821,0.98
echinus,3,1554,137,1932,0.90
echinus,1263,1000,1408,1172,0.63
starfish,1793,1173,1993,1374,1.00
starfish,0,1806,319,2144,0.99
starfish,1027,1038,1212,1195,0.99
starfish,2798,1940,2989,2155,0.99
starfish,740,779,933,928,0.99
starfish,1791,1691,1973,1864,0.99
starfish,2986,1585,3201,1741,0.98
starfish,945,654,1080,718,0.93
starfish,2861,1500,3061,1652,0.86
starfish,2367,309,2558,449,0.74
starfish,2668,1523,2790,1630,0.71
starfish,2427,53,2570,174,0.70
starfish,2220,89,2336,194,0.50
starfish,1988,844,2131,962,0.45
