holothurian,945,569,1183,694,0.88
echinus,1028,187,1172,305,0.99
echinus,564,605,681,698,0.99
echinus,390,544,527,651,0.99
echinus,305,744,479,850,0.99
echinus,532,88,685,206,0.99
echinus,1157,685,1337,822,0.99
echinus,357,63,485,166,0.99
echinus,156,38,341,155,0.99
echinus,421,1037,549,1080,0.83
echinus,1728,354,1917,507,0.83
echinus,932,1001,1091,1079,0.75
echinus,70,2,255,55,0.42
starfish,783,75,925,206,1.00
starfish,1185,517,1358,670,1.00
starfish,535,246,705,397,1.00
starfish,188,384,401,555,1.00
starfish,558,745,710,878,1.00
starfish,1363,153,1578,329,1.00
starfish,1456,881,1682,1016,0.99
starfish,2,187,179,284,0.99
starfish,182,962,408,1078,0.99
starfish,572,456,655,522,0.97
starfish,816,527,888,606,0.97
starfish,380,914,461,989,0.59
starfish,1798,980,1920,1080,0.57
