holothurian,975,1324,1135,1450,0.99
holothurian,1826,2007,1976,2155,0.92
holothurian,12,1926,237,2154,0.67
echinus,1970,1193,2109,1323,0.97
echinus,310,808,452,947,0.97
echinus,2849,413,3009,559,0.81
echinus,2163,1102,2387,1238,0.60
starfish,1388,2012,1658,2158,1.00
starfish,359,1489,632,1623,1.00
starfish,2599,1865,2827,2099,1.00
starfish,2385,1877,2592,2132,1.00
starfish,2650,1027,2835,1148,0.99
starfish,654,2017,981,2160,0.99
starfish,2023,1869,2151,2017,0.99
starfish,3635,1179,3826,1318,0.99
starfish,2860,1337,3025,1415,0.94
starfish,330,1215,461,1312,0.74
starfish,2501,627,2608,696,0.71
starfish,3074,572,3154,652,0.58
