holothurian,1260,1199,1463,1400,1.00
holothurian,2359,1059,2552,1364,0.99
holothurian,1265,1100,1560,1251,0.94
holothurian,1418,388,1538,524,0.93
holothurian,1673,546,1823,614,0.41
echinus,1623,1136,1850,1371,0.99
echinus,1502,754,1696,939,0.99
echinus,8,525,238,986,0.98
echinus,1580,913,1738,1104,0.54
starfish,499,1798,799,2084,1.00
starfish,646,1396,914,1635,1.00
starfish,3108,1293,3292,1476,1.00
starfish,2092,255,2229,341,0.99
starfish,3123,1513,3297,1682,0.99
starfish,1217,340,1380,509,0.98
starfish,3345,1542,3497,1688,0.98
starfish,57,856,304,1067,0.96
starfish,1455,511,1565,619,0.88
starfish,1514,608,1617,712,0.85
starfish,2046,2044,2212,2155,0.84
starfish,1599,493,1698,584,0.50
