holothurian,123,187,196,226,0.95
holothurian,228,193,275,261,0.59
echinus,349,16,385,50,0.99
echinus,321,83,366,128,0.99
echinus,283,272,338,324,0.98
echinus,384,41,420,80,0.98
echinus,352,247,411,304,0.97
echinus,493,115,551,167,0.94
echinus,25,0,91,53,0.74
echinus,418,95,475,146,0.71
echinus,79,19,139,81,0.56
scallop,425,314,464,356,0.97
scallop,638,198,672,228,0.93
scallop,436,247,456,267,0.92
scallop,545,29,572,48,0.91
scallop,377,220,402,241,0.80
scallop,576,311,601,342,0.65
scallop,668,160,697,186,0.65
scallop,455,268,483,294,0.46
scallop,591,3,612,21,0.39
starfish,194,242,260,302,0.99
starfish,291,335,355,393,0.99
starfish,113,352,187,404,0.99
starfish,29,225,89,282,0.95
starfish,257,243,306,293,0.74
