echinus,2690,1460,2907,1645,1.00
echinus,1581,1059,1726,1197,0.99
echinus,2947,1810,3147,2019,0.99
echinus,1212,1345,1377,1514,0.99
echinus,654,1616,797,1778,0.99
echinus,2046,256,2137,343,0.87
echinus,1128,1113,1284,1278,0.86
echinus,2632,411,2741,521,0.84
echinus,2016,198,2092,279,0.82
echinus,3264,593,3491,695,0.80
echinus,2775,118,2889,230,0.79
echinus,2583,2054,2750,2160,0.77
echinus,3449,516,3623,672,0.66
echinus,2946,1,3067,93,0.38
echinus,3593,485,3789,645,0.35
starfish,3663,1945,3839,2160,0.99
starfish,3342,409,3503,494,0.87
