holothurian,2717,1073,2814,1150,0.73
holothurian,95,319,322,438,0.66
holothurian,3169,1152,3351,1214,0.58
holothurian,1997,1368,2096,1483,0.40
echinus,1714,810,1980,1174,1.00
echinus,1231,57,1428,235,0.96
starfish,2688,1887,2911,2097,1.00
starfish,1252,876,1422,1010,1.00
starfish,816,784,982,902,1.00
starfish,317,1130,492,1215,1.00
starfish,2632,1111,2753,1173,0.99
starfish,2319,1403,2501,1492,0.99
starfish,1294,1587,1492,1765,0.99
starfish,1464,222,1572,337,0.97
starfish,2527,1124,2664,1185,0.67
starfish,803,329,897,401,0.63
starfish,192,560,334,655,0.50
