holothurian,212,41,396,196,0.98
holothurian,262,200,370,385,0.95
holothurian,2,53,110,104,0.93
holothurian,0,22,74,78,0.93
holothurian,6,76,201,154,0.91
holothurian,337,219,469,402,0.91
holothurian,231,209,534,404,0.84
holothurian,142,19,234,107,0.80
holothurian,242,4,296,52,0.68
holothurian,528,108,707,189,0.51
holothurian,371,7,479,42,0.48
echinus,280,0,385,62,1.00
echinus,77,150,218,280,0.99
echinus,508,131,693,297,0.99
echinus,416,93,552,223,0.98
echinus,225,36,287,86,0.90
echinus,414,43,545,168,0.84
echinus,203,360,365,404,0.82
echinus,430,78,706,323,0.54
scallop,581,60,662,126,1.00
scallop,516,0,650,85,1.00
scallop,343,94,431,166,0.98
scallop,378,38,451,84,0.94
scallop,254,112,348,200,0.82
scallop,422,31,541,88,0.40
