scallop,617,681,676,728,1.00
scallop,1038,968,1119,1031,0.98
scallop,1097,907,1158,955,0.98
scallop,1205,1091,1279,1151,0.97
scallop,846,713,907,763,0.97
scallop,1278,1100,1343,1160,0.96
scallop,1089,772,1157,820,0.96
scallop,685,433,744,484,0.94
scallop,675,683,732,731,0.93
scallop,1684,946,1744,997,0.92
scallop,873,752,927,794,0.91
scallop,2004,1245,2064,1285,0.89
scallop,1213,1059,1275,1102,0.82
scallop,1815,1098,1881,1148,0.76
scallop,1051,870,1113,931,0.76
scallop,1740,1010,1807,1061,0.71
scallop,1111,768,1176,820,0.68
scallop,1091,817,1151,860,0.59
scallop,1115,875,1167,904,0.58
scallop,822,490,883,539,0.54
scallop,771,573,832,605,0.41
starfish,1054,1127,1142,1206,1.00
starfish,789,858,875,957,0.98
starfish,995,913,1055,993,0.96
starfish,1124,1382,1225,1438,0.56
starfish,2344,953,2515,1119,0.54
