scallop,853,1195,970,1263,0.97
scallop,993,1049,1088,1110,0.95
scallop,338,1227,444,1294,0.94
scallop,1564,653,1661,715,0.94
scallop,616,1190,717,1248,0.94
scallop,916,1124,1015,1204,0.93
scallop,1359,927,1460,991,0.91
scallop,1695,614,1793,677,0.91
scallop,583,1113,701,1170,0.89
scallop,441,1252,545,1319,0.89
scallop,447,1065,548,1127,0.88
scallop,2176,800,2295,866,0.86
scallop,1519,759,1650,832,0.85
scallop,695,1033,783,1084,0.83
scallop,1425,833,1516,885,0.80
scallop,1131,994,1222,1035,0.70
scallop,1913,755,2002,803,0.69
scallop,1110,942,1209,991,0.59
scallop,2,1237,89,1287,0.56
scallop,84,1359,189,1419,0.53
scallop,165,1260,268,1317,0.36
scallop,1105,1046,1216,1118,0.34
starfish,1961,838,2090,927,0.95
starfish,2456,901,2560,970,0.94
starfish,842,1027,965,1117,0.94
starfish,349,1112,476,1183,0.93
starfish,224,1138,359,1230,0.92
starfish,58,1073,201,1165,0.76
