echinus,3260,1222,3611,1596,1.00
echinus,1329,1294,1482,1413,1.00
echinus,1842,1056,2052,1236,1.00
echinus,1389,1694,1620,1920,1.00
echinus,735,1576,878,1707,1.00
echinus,2335,1106,2536,1324,0.99
echinus,2933,921,3222,1088,0.99
echinus,1185,923,1286,1023,0.99
echinus,2649,684,2796,874,0.98
echinus,179,1253,325,1381,0.98
echinus,1306,886,1409,989,0.97
echinus,591,2024,717,2147,0.95
echinus,2636,903,2844,1061,0.93
echinus,1455,895,1565,1005,0.77
echinus,1264,993,1331,1054,0.40
scallop,2805,2027,3051,2160,0.34
