holothurian,1517,821,1664,901,0.87
echinus,1973,859,2149,1035,1.00
echinus,2490,1810,2668,1988,0.99
echinus,3048,1597,3247,1790,0.99
echinus,1350,1160,1503,1314,0.99
echinus,2401,742,2508,845,0.98
echinus,1611,684,1710,770,0.98
echinus,1001,1436,1145,1593,0.98
echinus,1447,1433,1607,1607,0.97
echinus,2293,757,2390,859,0.92
echinus,3710,1607,3837,1823,0.84
echinus,1744,619,1836,698,0.74
echinus,1528,650,1615,734,0.66
echinus,2749,1606,2890,1729,0.65
echinus,1222,1675,1403,1863,0.49
starfish,2417,1945,2584,2111,0.99
starfish,2806,1815,2926,1922,0.98
starfish,2583,2056,2721,2160,0.96
starfish,2118,1760,2268,1874,0.82
starfish,3523,1715,3704,1852,0.75
