echinus,1012,787,1143,908,1.00
echinus,1077,1032,1247,1203,0.99
echinus,1791,1487,1939,1628,0.99
echinus,1537,1038,1692,1199,0.99
echinus,1033,1464,1209,1628,0.98
echinus,1571,232,1721,402,0.98
echinus,2157,843,2279,979,0.96
echinus,478,351,602,466,0.96
echinus,2840,773,2937,867,0.88
echinus,2353,636,2456,736,0.87
echinus,2709,597,2814,708,0.87
echinus,677,1950,890,2093,0.86
echinus,2857,452,2942,547,0.73
echinus,2868,607,2946,680,0.64
echinus,7,1786,186,1938,0.62
echinus,2776,1000,2889,1088,0.59
echinus,2133,1807,2229,1916,0.39
