echinus,1281,1888,1451,2060,1.00
echinus,405,1349,554,1449,0.99
echinus,1287,1290,1431,1457,0.98
echinus,2103,1905,2284,2091,0.97
echinus,2282,1828,2478,2037,0.96
echinus,885,1059,1016,1201,0.87
echinus,693,1330,782,1412,0.54
echinus,2305,1636,2486,1825,0.35
starfish,859,928,953,1032,1.00
starfish,1638,1825,1778,1958,1.00
starfish,1524,1580,1659,1712,1.00
starfish,947,1214,1047,1333,0.99
starfish,780,1305,861,1391,0.98
starfish,549,1505,651,1596,0.97
starfish,616,1581,719,1665,0.89
starfish,895,1976,1001,2068,0.78
starfish,2462,1900,2585,2033,0.62
starfish,592,1258,671,1330,0.43
