holothurian,2685,1910,2869,2146,0.98
holothurian,1598,1289,1700,1390,0.88
echinus,130,1988,425,2157,0.98
echinus,1844,1688,2026,1875,0.94
echinus,3022,1302,3121,1402,0.84
echinus,1962,1816,2111,1999,0.43
starfish,525,874,786,1019,1.00
starfish,2143,1086,2273,1169,0.99
starfish,779,1425,942,1584,0.99
starfish,1505,1322,1623,1447,0.99
starfish,3239,1989,3393,2144,0.89
starfish,445,901,589,963,0.70
starfish,1681,1414,1767,1500,0.67
starfish,1660,397,1754,453,0.59
starfish,1734,1499,1840,1605,0.58
starfish,1714,1313,1795,1402,0.43
