echinus,80,1344,211,1469,0.94
echinus,2701,1470,2804,1576,0.92
echinus,263,1966,484,2149,0.92
echinus,1533,1854,1646,1961,0.89
echinus,1714,1446,1809,1539,0.79
echinus,1058,1104,1159,1208,0.64
echinus,2131,1565,2204,1640,0.62
echinus,420,938,516,1027,0.59
echinus,1374,567,1464,661,0.57
echinus,846,1721,958,1840,0.49
echinus,3076,1292,3169,1385,0.48
echinus,1423,398,1506,481,0.41
echinus,1605,619,1695,702,0.34
starfish,2338,1940,2434,2069,0.89
starfish,2238,1634,2371,1718,0.56
starfish,681,1951,791,2054,0.38
starfish,1601,1825,1757,1911,0.30
