holothurian,1232,1481,1379,1627,0.31
echinus,1991,1367,2129,1508,0.99
echinus,2390,1310,2509,1429,0.99
echinus,2168,461,2274,555,0.99
echinus,2563,1368,2682,1489,0.53
echinus,374,967,470,1048,0.46
echinus,2769,1520,2886,1642,0.40
echinus,2336,638,2438,718,0.39
starfish,2149,1865,2262,1971,0.99
starfish,429,780,576,870,0.98
starfish,0,959,140,1066,0.96
starfish,616,1390,769,1489,0.96
starfish,765,1707,878,1833,0.93
starfish,1244,994,1361,1057,0.91
starfish,2404,1517,2513,1616,0.74
starfish,576,507,732,584,0.70
starfish,2663,1350,2735,1414,0.65
