holothurian,2383,1569,2499,1835,0.89
echinus,2225,1048,2359,1205,1.00
echinus,3194,1441,3406,1625,1.00
echinus,1803,1890,1933,2043,0.99
echinus,3120,1333,3313,1512,0.99
echinus,3546,471,3806,702,0.98
echinus,2438,510,2538,620,0.88
echinus,2621,166,2748,268,0.87
echinus,1941,1151,2020,1246,0.52
echinus,1916,1044,1994,1130,0.47
echinus,1565,1819,1692,1929,0.45
starfish,3474,2011,3690,2157,0.99
starfish,2461,1550,2552,1632,0.96
starfish,2489,1091,2582,1193,0.83
starfish,3257,2041,3447,2156,0.75
starfish,2870,743,2990,850,0.73
starfish,3595,1490,3782,1638,0.61
starfish,2497,803,2611,943,0.47
starfish,2917,349,3037,461,0.36
