echinus,1949,1455,2248,1722,1.00
echinus,1895,1722,2198,1997,1.00
echinus,716,1639,943,1897,1.00
echinus,1716,1898,2017,2157,1.00
echinus,2451,506,2641,704,1.00
echinus,1736,632,1918,829,1.00
echinus,1127,1280,1328,1480,0.99
echinus,913,1093,1047,1234,0.99
echinus,2827,332,2981,488,0.99
echinus,1218,759,1326,869,0.97
echinus,3576,896,3822,1111,0.94
echinus,629,917,769,1006,0.90
echinus,1311,659,1418,768,0.67
echinus,3048,841,3172,937,0.53
starfish,2634,1726,2843,1875,0.99
starfish,1567,1319,1709,1446,0.98
starfish,1587,774,1701,887,0.96
starfish,301,1942,507,2071,0.84
