holothurian,1189,1377,1413,1488,0.99
echinus,1727,1723,2037,2017,1.00
echinus,1437,1056,1589,1186,1.00
echinus,2528,1306,2732,1502,1.00
echinus,2354,1301,2540,1480,1.00
echinus,933,1370,1086,1516,0.99
echinus,1867,1512,2108,1704,0.99
echinus,2585,943,2759,1072,0.99
echinus,1387,980,1513,1092,0.99
echinus,1676,947,1801,1056,0.99
echinus,1823,931,1936,1029,0.99
echinus,2209,901,2325,1001,0.97
echinus,1546,476,1644,564,0.81
echinus,767,2120,926,2159,0.68
echinus,2490,746,2577,842,0.62
echinus,1753,1048,1928,1182,0.57
echinus,3531,1467,3659,1594,0.31
starfish,1843,1153,1981,1231,0.99
starfish,2178,1160,2340,1287,0.99
starfish,1478,1455,1639,1551,0.99
starfish,813,1469,924,1550,0.97
starfish,258,1077,373,1126,0.61
