echinus,1915,1812,2267,2159,1.00
echinus,2675,1559,2925,1787,1.00
echinus,2443,1827,2792,2144,1.00
echinus,1155,492,1334,660,1.00
echinus,1058,272,1182,388,0.99
echinus,1592,513,1751,668,0.98
echinus,1871,958,2010,1099,0.98
echinus,2104,369,2219,497,0.97
echinus,1176,908,1344,1057,0.95
echinus,2963,1405,3087,1519,0.86
echinus,2246,200,2342,287,0.72
echinus,2236,1187,2356,1303,0.71
echinus,3090,1156,3182,1250,0.57
echinus,1462,1494,1618,1678,0.56
echinus,994,1211,1203,1337,0.55
echinus,2633,395,2726,486,0.52
starfish,513,1534,680,1725,0.98
starfish,1954,1559,2172,1645,0.91
