echinus,2696,1841,2922,2011,1.00
echinus,234,780,489,936,1.00
echinus,1620,1292,1781,1452,1.00
echinus,3182,1942,3433,2142,0.99
echinus,7,827,246,1065,0.99
echinus,905,859,1019,962,0.98
echinus,1925,1019,2041,1140,0.98
echinus,2172,1278,2266,1387,0.97
echinus,2175,1015,2272,1118,0.97
echinus,3361,1320,3486,1440,0.96
echinus,1916,666,2018,769,0.93
echinus,3617,1572,3803,1732,0.75
echinus,1878,563,1977,648,0.61
echinus,786,955,914,1045,0.53
echinus,1876,867,1969,959,0.48
echinus,1896,1369,1996,1465,0.40
echinus,1059,1418,1300,1630,0.36
