holothurian,1880,1839,2087,2035,0.93
echinus,1709,939,1977,1216,1.00
echinus,1282,1143,1528,1379,1.00
echinus,1780,11,2000,264,0.99
echinus,1889,1309,2203,1646,0.99
echinus,2930,1718,3238,2062,0.93
echinus,2,1954,183,2152,0.85
echinus,1074,647,1200,746,0.84
echinus,705,802,840,930,0.72
starfish,2427,1511,2742,1964,1.00
starfish,388,1720,629,1967,1.00
starfish,887,1456,1146,1678,0.99
starfish,2409,59,2690,389,0.99
starfish,2899,791,3128,975,0.97
starfish,1484,625,1614,785,0.96
starfish,1098,564,1234,647,0.35
