echinus,2501,442,2676,607,1.00
echinus,2951,1937,3161,2149,0.99
echinus,3167,1948,3384,2157,0.97
starfish,1002,1610,1256,1798,1.00
starfish,64,1787,390,1981,1.00
starfish,1991,1547,2193,1704,1.00
starfish,2176,371,2345,505,0.99
starfish,477,1084,639,1227,0.99
starfish,2683,1690,2806,1806,0.99
starfish,2313,1562,2438,1676,0.99
starfish,1657,1768,1813,1878,0.99
starfish,2071,106,2228,231,0.99
starfish,1048,1009,1158,1103,0.98
starfish,353,735,500,868,0.98
starfish,2917,1260,3098,1422,0.98
starfish,2786,750,2911,867,0.98
starfish,2760,614,2848,701,0.86
starfish,1294,102,1389,189,0.84
starfish,3263,1856,3382,1986,0.79
starfish,615,301,736,393,0.70
