echinus,1193,1786,1441,2005,1.00
echinus,1229,1547,1425,1711,1.00
echinus,1645,1458,1800,1610,0.98
echinus,2417,446,2584,593,0.98
echinus,1069,634,1188,754,0.98
echinus,2182,362,2342,530,0.98
echinus,2450,217,2612,384,0.98
echinus,3265,1862,3389,1997,0.93
echinus,2714,360,2825,476,0.93
echinus,3231,123,3360,236,0.93
echinus,1141,815,1306,954,0.90
echinus,2969,1428,3057,1514,0.86
echinus,2488,1913,2630,2038,0.85
echinus,3358,37,3486,163,0.75
echinus,1208,555,1323,669,0.75
echinus,1017,875,1179,986,0.57
echinus,2302,1256,2417,1372,0.55
echinus,3518,1771,3638,1898,0.46
echinus,1937,1702,2038,1831,0.41
echinus,390,144,509,262,0.37
starfish,475,718,616,844,0.93
