holothurian,1821,737,1966,828,0.96
echinus,325,1358,491,1492,1.00
echinus,1931,862,2079,990,1.00
echinus,1989,1033,2152,1197,1.00
echinus,2303,1710,2543,1948,1.00
echinus,1629,2017,1872,2158,1.00
echinus,1228,1068,1396,1209,0.99
echinus,1714,596,1844,707,0.99
echinus,2971,1715,3220,1951,0.99
echinus,2256,95,2367,199,0.99
echinus,541,1200,689,1326,0.99
echinus,2131,855,2293,978,0.99
echinus,469,1805,612,1948,0.99
echinus,443,852,595,997,0.99
echinus,80,887,267,1057,0.98
echinus,2451,218,2546,309,0.98
echinus,3050,770,3174,888,0.96
echinus,212,677,344,789,0.93
echinus,1054,856,1166,963,0.92
echinus,2517,450,2620,562,0.76
echinus,1600,1064,1798,1238,0.60
echinus,11,672,145,782,0.53
echinus,2575,275,2678,363,0.33
starfish,1513,1557,1701,1742,1.00
starfish,1561,1335,1695,1447,1.00
starfish,1823,1395,1978,1477,0.92
starfish,372,825,466,877,0.66
starfish,894,389,986,445,0.46
