echinus,2292,781,2438,917,0.99
echinus,793,273,922,405,0.94
starfish,882,1964,1177,2144,1.00
starfish,1906,1852,2098,2004,1.00
starfish,87,1961,429,2115,1.00
starfish,2221,1841,2341,1951,0.99
starfish,266,1475,446,1634,0.99
starfish,2588,1946,2710,2055,0.99
starfish,124,1140,291,1277,0.99
starfish,1988,716,2144,835,0.99
starfish,2569,1041,2679,1145,0.97
starfish,2746,1508,2908,1679,0.97
starfish,1861,505,2010,601,0.96
starfish,895,1362,1008,1458,0.96
starfish,1120,525,1218,604,0.90
starfish,1582,2084,1752,2156,0.88
starfish,3151,2068,3254,2160,0.82
starfish,436,283,563,390,0.65
starfish,450,714,557,810,0.47
