echinus,2021,1906,2187,2055,1.00
echinus,2228,1730,2387,1892,0.97
echinus,1736,1006,1845,1112,0.97
echinus,2971,863,3130,1001,0.96
echinus,3007,637,3163,786,0.94
echinus,1798,1172,1911,1291,0.94
echinus,2754,778,2905,931,0.92
echinus,412,1080,509,1175,0.89
echinus,3253,769,3358,873,0.89
echinus,2486,1974,2608,2132,0.81
echinus,1849,923,1964,1034,0.80
echinus,3488,1743,3576,1821,0.70
echinus,3012,1217,3122,1319,0.66
echinus,1285,561,1379,652,0.65
echinus,1767,248,1879,367,0.64
echinus,1699,1222,1807,1321,0.49
echinus,1144,559,1238,648,0.47
echinus,2595,510,2727,605,0.41
echinus,2849,1592,2973,1709,0.31
starfish,1204,1054,1316,1156,0.87
