starfish,3374,1595,3548,1739,1.00
starfish,2791,1370,2976,1551,1.00
starfish,2063,743,2195,862,1.00
starfish,2940,232,3100,332,0.99
starfish,2602,1463,2742,1594,0.99
starfish,1990,551,2108,647,0.99
starfish,2147,1218,2245,1314,0.99
starfish,780,397,931,497,0.99
starfish,2499,1613,2645,1732,0.98
starfish,1879,1041,1990,1123,0.97
starfish,3627,1189,3798,1315,0.96
starfish,1992,1578,2133,1671,0.96
starfish,953,481,1072,549,0.91
starfish,1043,475,1133,548,0.83
starfish,571,556,651,632,0.71
starfish,693,500,806,582,0.62
starfish,942,469,1143,553,0.46
starfish,2619,1140,2733,1223,0.40
