holothurian,2604,1513,2779,1755,0.95
echinus,251,1743,845,2158,1.00
echinus,2843,1456,3249,1779,1.00
echinus,1898,1539,2121,1725,1.00
echinus,3391,1265,3814,1522,1.00
echinus,764,909,967,1087,1.00
echinus,103,641,510,865,1.00
echinus,2157,413,2288,538,0.99
echinus,447,440,634,638,0.99
echinus,1340,254,1525,459,0.97
echinus,2376,464,2514,601,0.97
echinus,3602,979,3833,1230,0.96
echinus,2460,1395,2671,1591,0.87
echinus,2828,746,2896,820,0.79
starfish,801,646,905,737,0.78
starfish,1241,926,1366,1011,0.69
