holothurian,2015,1040,2206,1409,1.00
holothurian,2379,679,2604,791,1.00
holothurian,2020,422,2208,570,0.99
holothurian,367,1582,720,1847,0.99
holothurian,1899,264,2055,364,0.98
echinus,3121,679,3346,852,1.00
echinus,3095,1631,3335,1780,0.89
echinus,1151,1840,1395,2011,0.80
starfish,1148,902,1349,1112,1.00
starfish,1657,768,1786,892,1.00
starfish,1384,1970,1546,2088,0.99
starfish,3440,866,3599,1021,0.79
starfish,1341,1863,1503,1947,0.73
starfish,2507,309,2625,380,0.60
starfish,1610,301,1725,369,0.42
