echinus,1292,1858,1512,2083,1.00
echinus,2719,730,2847,844,0.99
echinus,777,1520,900,1655,0.99
echinus,1849,373,1945,467,0.99
echinus,2848,327,2999,468,0.97
echinus,3222,124,3349,255,0.97
echinus,3261,401,3406,550,0.96
echinus,2009,171,2103,262,0.96
echinus,1886,451,1997,555,0.95
echinus,2043,991,2185,1132,0.94
echinus,2761,247,2898,337,0.93
echinus,3362,497,3542,657,0.92
echinus,2110,99,2204,188,0.91
echinus,3708,1518,3834,1775,0.80
echinus,2400,938,2502,1039,0.79
echinus,458,1722,568,1810,0.70
echinus,2216,105,2300,188,0.53
starfish,3331,1699,3618,1844,0.99
starfish,757,1787,960,1895,0.98
starfish,3156,1625,3341,1683,0.67
starfish,3689,1507,3828,1757,0.32
