holothurian,1832,1118,2132,1301,0.99
holothurian,1383,406,1579,566,0.98
holothurian,1264,843,1489,1039,0.98
holothurian,1421,576,1579,790,0.45
echinus,1789,503,1900,622,0.92
echinus,3608,1281,3768,1409,0.89
echinus,2854,601,2962,705,0.61
starfish,863,1308,1060,1496,1.00
starfish,1227,990,1451,1182,1.00
starfish,617,920,825,1094,1.00
starfish,1145,1522,1357,1712,0.99
starfish,2027,1003,2189,1151,0.99
starfish,215,1701,404,1873,0.99
starfish,2095,1464,2215,1601,0.99
starfish,1300,328,1453,408,0.99
starfish,1757,608,1871,723,0.98
starfish,3146,1159,3263,1233,0.93
