echinus,1225,334,1284,406,0.83
echinus,1127,243,1212,322,0.58
scallop,1648,917,1726,987,0.99
scallop,1549,1090,1626,1185,0.99
scallop,1715,971,1817,1070,0.99
scallop,1555,457,1635,541,0.98
scallop,1900,859,1988,956,0.98
scallop,1631,863,1715,935,0.95
scallop,1150,1332,1227,1410,0.95
scallop,1232,1293,1310,1365,0.95
scallop,1285,1362,1394,1452,0.94
scallop,1592,775,1671,859,0.93
scallop,1074,1258,1148,1332,0.90
scallop,1424,905,1502,971,0.87
scallop,1666,428,1745,501,0.87
scallop,728,942,806,1019,0.87
scallop,1839,838,1911,896,0.80
scallop,1250,229,1332,306,0.74
scallop,1113,328,1177,382,0.68
scallop,1085,470,1134,527,0.60
scallop,1078,526,1158,619,0.46
scallop,1228,470,1289,518,0.44
scallop,1282,418,1342,487,0.37
scallop,1214,413,1340,509,0.31
scallop,1619,299,1701,377,0.31
starfish,1878,1286,2023,1411,1.00
starfish,1784,1355,1924,1481,0.98
starfish,1930,1114,1997,1216,0.96
starfish,1783,1289,1863,1356,0.45
