holothurian,890,233,1067,320,0.83
echinus,1710,1514,1960,1754,1.00
echinus,1177,150,1420,344,1.00
echinus,346,521,564,724,1.00
echinus,2657,1326,2975,1631,1.00
echinus,407,909,648,1170,0.98
echinus,1449,176,1625,309,0.96
echinus,2014,85,2158,181,0.94
echinus,2241,41,2396,142,0.81
echinus,0,894,123,1090,0.75
echinus,774,428,885,539,0.39
starfish,1496,1932,1732,2157,1.00
starfish,3363,1569,3696,1819,1.00
starfish,2101,1615,2300,1790,1.00
starfish,1132,1453,1374,1597,1.00
starfish,1221,1740,1548,1999,1.00
starfish,131,1084,335,1310,0.98
