echinus,2021,1357,2153,1508,0.99
echinus,2256,858,2377,971,0.98
echinus,1431,937,1547,1047,0.97
echinus,2682,685,2799,789,0.97
echinus,1993,381,2096,487,0.97
echinus,2395,1479,2552,1623,0.97
echinus,2491,636,2604,730,0.96
echinus,2391,501,2497,606,0.94
echinus,1516,231,1611,325,0.92
echinus,2502,954,2615,1051,0.87
echinus,2299,582,2415,677,0.86
echinus,3667,1934,3837,2103,0.82
echinus,2016,1609,2118,1711,0.81
echinus,3242,741,3361,831,0.72
echinus,3512,1141,3665,1293,0.67
echinus,3286,0,3444,102,0.38
starfish,2366,923,2490,1041,0.96
starfish,3444,1785,3609,1960,0.60
starfish,2470,198,2614,301,0.43
