echinus,2061,1577,2292,1779,1.00
echinus,2206,1502,2383,1673,1.00
echinus,1632,1738,1909,2016,1.00
echinus,821,606,985,755,0.99
echinus,2301,2003,2578,2158,0.99
echinus,2566,1326,2743,1469,0.99
echinus,3214,1399,3387,1544,0.97
echinus,1157,714,1246,805,0.90
echinus,1733,1006,1821,1110,0.86
echinus,2997,1346,3110,1447,0.84
echinus,1507,985,1623,1107,0.78
echinus,2415,1552,2591,1747,0.62
echinus,1903,862,1987,946,0.42
echinus,2065,1027,2143,1147,0.36
echinus,3066,1226,3175,1318,0.36
starfish,2935,1963,3116,2120,1.00
starfish,3377,1875,3592,2032,0.99
starfish,3228,1811,3410,1942,0.97
