holothurian,790,1392,1376,1654,0.99
holothurian,1162,1806,1510,2062,0.99
holothurian,1630,1101,1935,1639,0.99
holothurian,2280,1540,2495,1680,0.98
holothurian,1719,847,2022,981,0.98
holothurian,1577,442,1845,540,0.97
holothurian,1794,55,1974,154,0.95
holothurian,2140,448,2250,527,0.95
holothurian,600,294,787,361,0.94
holothurian,2307,921,2405,1002,0.56
holothurian,890,633,1190,739,0.50
holothurian,2723,262,2838,351,0.40
echinus,2216,468,2368,619,1.00
echinus,1333,538,1494,680,0.99
echinus,1267,124,1471,314,0.68
starfish,1338,1293,1568,1631,1.00
starfish,2015,819,2206,975,1.00
starfish,3227,1865,3424,2010,0.99
starfish,1899,560,2071,681,0.99
starfish,1182,457,1327,547,0.99
starfish,1184,619,1322,694,0.83
starfish,1030,479,1172,562,0.33
