echinus,957,1099,1031,1171,0.99
echinus,110,1000,209,1074,0.32
scallop,921,1157,1003,1209,1.00
scallop,759,1355,880,1431,1.00
scallop,430,1291,522,1349,0.99
scallop,1435,1265,1513,1310,0.99
scallop,1235,1214,1317,1262,0.99
scallop,538,1268,635,1334,0.98
scallop,271,1028,342,1071,0.98
scallop,271,1291,365,1353,0.98
scallop,1528,1115,1615,1167,0.98
scallop,1287,1088,1374,1140,0.97
scallop,890,1311,985,1362,0.97
scallop,1753,1187,1831,1238,0.96
scallop,109,1065,191,1116,0.96
scallop,1504,1273,1576,1308,0.94
scallop,1848,1038,1926,1085,0.94
scallop,501,1155,579,1205,0.92
scallop,1145,1356,1236,1411,0.91
scallop,2,1100,60,1151,0.89
scallop,642,1332,724,1378,0.87
scallop,151,1181,233,1218,0.86
scallop,1412,1190,1485,1229,0.85
scallop,981,1053,1046,1099,0.80
scallop,2123,1216,2204,1262,0.69
scallop,766,929,827,964,0.67
scallop,811,1134,908,1193,0.61
scallop,1394,1000,1476,1073,0.58
scallop,940,974,994,1010,0.51
scallop,2282,1301,2361,1351,0.47
scallop,887,912,952,969,0.44
starfish,144,1200,256,1255,0.79
starfish,2317,904,2406,952,0.71
starfish,0,1188,72,1257,0.65
starfish,100,1166,223,1219,0.56
starfish,495,581,575,623,0.53
