holothurian,1356,1997,1521,2155,0.93
echinus,1858,1007,1980,1118,1.00
echinus,3210,1751,3445,1944,1.00
echinus,2041,1770,2193,1926,1.00
echinus,2661,1678,2837,1854,0.99
echinus,1964,976,2064,1056,0.99
echinus,1397,1198,1507,1310,0.98
echinus,2241,891,2399,999,0.98
echinus,1065,2009,1189,2131,0.84
echinus,2390,1650,2504,1759,0.80
echinus,1795,809,1897,901,0.74
echinus,1207,2114,1302,2158,0.59
echinus,2494,759,2599,845,0.58
echinus,1432,1405,1572,1543,0.45
starfish,1937,1866,2073,1977,0.97
starfish,2309,2091,2464,2159,0.88
starfish,2057,1974,2172,2072,0.84
starfish,2081,2059,2195,2155,0.73
starfish,2340,1832,2467,1918,0.68
starfish,3026,1845,3173,1946,0.49
