holothurian,357,202,428,259,0.82
echinus,582,222,642,276,0.99
echinus,403,151,462,205,0.98
echinus,473,183,532,236,0.98
echinus,423,200,468,242,0.97
echinus,545,183,597,224,0.97
echinus,199,77,246,122,0.97
echinus,247,40,292,82,0.95
echinus,483,111,552,182,0.91
echinus,463,40,503,77,0.85
echinus,513,40,556,74,0.81
echinus,396,28,431,60,0.64
echinus,47,329,110,391,0.64
echinus,330,15,404,50,0.43
echinus,428,29,463,58,0.31
echinus,149,105,198,156,0.31
echinus,442,105,566,185,0.30
starfish,243,223,308,274,0.99
starfish,633,165,706,220,0.91
starfish,328,206,369,246,0.86
starfish,489,234,560,293,0.82
starfish,623,280,671,322,0.76
