echinus,3107,874,3393,1038,0.99
echinus,2712,817,2921,982,0.99
echinus,3141,334,3319,484,0.99
echinus,1577,1065,1740,1190,0.98
echinus,2924,565,3052,688,0.97
echinus,3312,189,3509,352,0.95
echinus,3492,277,3676,427,0.84
echinus,2169,1842,2336,1977,0.71
echinus,2784,413,2887,521,0.43
echinus,2826,0,2942,78,0.36
starfish,2172,1192,2438,1356,1.00
starfish,2251,2001,2473,2157,1.00
starfish,1535,1173,1803,1328,0.99
starfish,1160,1503,1319,1602,0.99
starfish,1061,1824,1217,1924,0.95
starfish,1174,1249,1296,1334,0.92
starfish,1247,1686,1403,1823,0.81
starfish,2493,785,2616,853,0.63
