echinus,264,336,304,384,0.99
echinus,395,257,451,315,0.99
echinus,116,205,174,262,0.99
echinus,320,284,370,345,0.99
echinus,137,135,178,178,0.99
echinus,661,168,708,212,0.98
echinus,518,177,566,218,0.98
echinus,454,153,495,189,0.98
echinus,371,206,411,247,0.98
echinus,446,216,482,253,0.97
echinus,406,208,446,247,0.97
echinus,569,153,611,194,0.96
echinus,596,100,642,140,0.95
echinus,635,139,681,177,0.85
echinus,192,110,233,155,0.77
echinus,197,175,239,221,0.76
echinus,578,25,615,61,0.70
echinus,517,137,552,167,0.64
echinus,245,69,281,130,0.50
echinus,193,114,248,178,0.42
starfish,579,251,619,292,0.97
