echinus,764,1888,914,2030,0.99
echinus,315,1524,440,1628,0.99
echinus,2305,1902,2465,2043,0.99
echinus,796,1342,894,1422,0.97
echinus,1512,1466,1629,1565,0.97
echinus,1870,696,1946,765,0.96
echinus,1176,1395,1259,1467,0.96
echinus,3100,1140,3229,1268,0.95
echinus,863,1400,967,1489,0.95
echinus,3495,1166,3638,1288,0.94
echinus,1776,899,1864,969,0.86
echinus,3274,887,3372,986,0.80
echinus,1753,1613,1836,1721,0.78
echinus,2458,1374,2543,1463,0.67
echinus,1085,1158,1170,1233,0.57
echinus,2911,2112,3092,2159,0.52
echinus,130,1524,246,1628,0.49
echinus,2000,674,2067,739,0.48
echinus,3045,1431,3163,1534,0.37
echinus,322,1637,433,1738,0.32
echinus,1356,1154,1431,1222,0.31
