holothurian,1555,1833,1854,2064,0.60
echinus,1487,646,1628,785,0.97
starfish,587,1784,918,2059,1.00
starfish,2106,1291,2246,1412,1.00
starfish,955,576,1094,711,1.00
starfish,3086,1496,3236,1626,1.00
starfish,1446,894,1602,1023,1.00
starfish,2424,753,2557,860,1.00
starfish,3229,896,3378,990,0.99
starfish,73,576,260,725,0.99
starfish,3578,1146,3771,1259,0.99
starfish,2784,1727,2962,1876,0.99
starfish,3292,1270,3442,1392,0.98
starfish,1270,480,1360,623,0.97
starfish,3175,807,3330,916,0.96
starfish,1661,109,1764,215,0.81
starfish,1682,1192,1743,1329,0.79
