holothurian,3130,488,3445,675,1.00
starfish,531,539,815,777,1.00
starfish,2168,1701,2580,2157,1.00
starfish,1017,1194,1544,1722,1.00
starfish,423,9,831,284,0.99
starfish,2419,148,2869,434,0.99
starfish,1652,1190,1808,1479,0.99
starfish,2870,429,3078,629,0.98
starfish,2837,158,3080,378,0.98
starfish,855,68,1070,252,0.95
starfish,1430,32,1673,196,0.93
starfish,1788,125,2074,238,0.92
starfish,1682,4,1950,154,0.88
starfish,1585,181,1747,314,0.87
starfish,2009,378,2178,525,0.86
starfish,2192,166,2355,250,0.84
starfish,219,20,474,206,0.66
starfish,1375,17,1566,113,0.48
