holothurian,2691,1058,2842,1132,0.41
echinus,476,1004,634,1106,1.00
echinus,2618,842,2738,959,0.99
echinus,2428,921,2569,1062,0.99
echinus,1021,751,1139,866,0.98
echinus,1462,1782,1617,1950,0.98
echinus,1685,1169,1798,1291,0.89
starfish,2898,1397,3036,1519,0.98
starfish,197,1914,331,2073,0.98
starfish,1851,2024,1972,2159,0.94
starfish,3532,1638,3666,1749,0.84
starfish,3020,1472,3109,1565,0.79
starfish,2718,892,2817,981,0.71
starfish,3147,1237,3260,1334,0.69
starfish,3078,1827,3171,1928,0.65
starfish,2510,1797,2609,1901,0.31
