echinus,1227,328,1292,401,0.84
echinus,1127,236,1223,313,0.47
scallop,1553,1079,1628,1174,0.99
scallop,1717,956,1819,1063,0.99
scallop,1905,848,1996,945,0.99
scallop,1235,1284,1311,1361,0.98
scallop,1657,902,1733,976,0.97
scallop,1559,452,1635,533,0.97
scallop,1290,1343,1395,1439,0.95
scallop,1838,825,1910,885,0.90
scallop,1428,892,1505,961,0.90
scallop,1149,1324,1227,1401,0.88
scallop,1078,1251,1153,1322,0.79
scallop,1088,465,1132,521,0.69
scallop,1224,403,1344,509,0.59
scallop,734,937,807,1012,0.56
scallop,1290,334,1342,382,0.55
scallop,1114,316,1174,375,0.40
scallop,1595,798,1666,851,0.38
scallop,1838,1289,1894,1362,0.36
scallop,1359,406,1446,484,0.35
scallop,1283,410,1343,479,0.33
starfish,1896,1351,2047,1495,1.00
starfish,1792,1332,1931,1472,0.97
starfish,1926,1104,2011,1213,0.95
starfish,1339,264,1433,318,0.58
starfish,1092,398,1187,470,0.42
