holothurian,2640,627,2840,709,0.86
holothurian,1168,1243,1490,1445,0.52
holothurian,2432,245,2592,326,0.37
holothurian,3597,479,3698,565,0.31
echinus,1154,1294,1445,1511,0.99
echinus,703,880,907,1093,0.99
echinus,1078,1202,1256,1380,0.99
echinus,2275,343,2423,502,0.81
echinus,3067,628,3181,743,0.80
echinus,3601,480,3701,568,0.41
starfish,650,1397,1000,1549,1.00
starfish,1813,1922,1983,2126,0.99
starfish,2737,1059,2844,1204,0.98
starfish,1396,1387,1540,1513,0.70
starfish,2908,726,3068,827,0.65
starfish,3039,940,3147,998,0.61
starfish,2333,655,2455,756,0.52
starfish,2365,1804,2486,1901,0.40
