holothurian,2599,1796,2769,1997,0.64
holothurian,3226,1262,3360,1361,0.43
echinus,1883,1919,2050,2094,1.00
echinus,2301,690,2429,807,1.00
echinus,2494,652,2654,805,1.00
echinus,3106,1449,3255,1594,0.99
echinus,2028,1171,2180,1327,0.97
echinus,2797,525,2911,628,0.95
echinus,1619,1194,1768,1352,0.93
echinus,3548,1173,3753,1353,0.89
echinus,2681,547,2783,651,0.79
echinus,2347,2021,2496,2157,0.53
echinus,2714,409,2824,487,0.51
echinus,2000,520,2112,623,0.47
echinus,1946,951,2064,1075,0.45
starfish,3256,1792,3433,1931,1.00
starfish,3538,1672,3730,1779,0.99
starfish,3296,1712,3428,1806,0.97
starfish,3020,1540,3199,1688,0.93
starfish,3185,1629,3311,1730,0.87
starfish,2159,666,2264,714,0.68
starfish,3321,1426,3428,1520,0.68
starfish,1919,1311,2068,1458,0.62
