holothurian,731,1827,994,2092,0.99
holothurian,976,446,1095,514,0.83
holothurian,2134,1194,2282,1325,0.76
echinus,1315,411,1505,564,1.00
echinus,3201,1155,3475,1365,1.00
echinus,1850,1366,2039,1550,1.00
echinus,648,732,826,915,1.00
echinus,2480,1198,2695,1399,0.99
echinus,183,1931,435,2150,0.99
echinus,1555,381,1683,490,0.98
echinus,1913,288,2024,393,0.94
echinus,814,593,926,700,0.92
echinus,316,1058,465,1221,0.92
echinus,2079,193,2202,300,0.89
echinus,416,2089,608,2157,0.82
echinus,1812,327,1935,423,0.78
echinus,758,1038,925,1202,0.68
echinus,508,1332,731,1530,0.63
echinus,1206,312,1339,400,0.41
echinus,1820,298,2015,425,0.41
starfish,1653,1891,1856,2080,1.00
starfish,2957,1757,3169,1916,1.00
starfish,2169,1756,2373,1912,1.00
starfish,3419,1543,3688,1689,1.00
starfish,1763,1656,1925,1793,1.00
starfish,1570,1539,1769,1699,0.99
starfish,2910,1296,3101,1448,0.99
starfish,1822,1785,2002,1930,0.99
starfish,1484,1819,1605,1969,0.99
starfish,2129,1419,2267,1530,0.99
starfish,1397,1385,1568,1489,0.98
starfish,540,1190,706,1338,0.94
