scallop,2822,789,3391,1199,1.00
scallop,920,1024,1488,1471,1.00
scallop,2460,1040,2969,1499,1.00
scallop,2222,100,2642,464,1.00
scallop,2568,514,2973,839,0.99
scallop,3237,160,3593,460,0.99
scallop,1351,1672,1751,2160,0.96
scallop,1680,160,1995,347,0.93
scallop,1645,862,1824,977,0.89
scallop,2122,8,2339,163,0.80
scallop,2332,0,2669,85,0.77
scallop,2080,1993,2445,2160,0.72
scallop,174,476,416,671,0.70
scallop,1021,358,1139,433,0.61
scallop,888,349,1024,433,0.42
scallop,218,1027,552,1326,0.36
scallop,7,122,213,345,0.31
