echinus,1335,1035,1435,1140,0.97
echinus,2035,1282,2173,1415,0.95
echinus,2154,1261,2250,1351,0.95
echinus,2555,759,2649,840,0.91
echinus,2578,947,2688,1028,0.86
echinus,939,1386,1030,1473,0.83
echinus,828,1224,910,1306,0.61
echinus,2807,2003,2971,2157,0.46
echinus,1065,1155,1144,1229,0.41
echinus,1465,1174,1563,1272,0.32
starfish,1485,1662,1651,1822,1.00
starfish,1398,1881,1602,2080,1.00
starfish,1673,2058,1873,2158,1.00
starfish,1591,1802,1773,1982,0.99
starfish,3210,1218,3380,1350,0.99
starfish,178,1732,335,1831,0.98
starfish,2491,1086,2600,1183,0.88
starfish,2356,1057,2484,1128,0.77
starfish,530,2075,711,2159,0.69
starfish,263,1551,411,1649,0.59
starfish,2102,1556,2193,1644,0.46
starfish,2501,1026,2640,1082,0.46
