echinus,2269,1319,2581,1562,1.00
echinus,2117,1473,2432,1783,1.00
echinus,1076,1324,1296,1568,1.00
echinus,2281,1125,2546,1340,1.00
echinus,1359,1062,1560,1257,1.00
echinus,2632,266,2803,442,0.99
echinus,1943,421,2110,598,0.98
echinus,1071,972,1215,1109,0.97
echinus,2938,119,3089,263,0.97
echinus,1355,652,1454,755,0.95
echinus,1441,552,1537,649,0.48
starfish,1210,1779,1380,1971,1.00
starfish,2572,1677,2935,2045,1.00
starfish,2953,1322,3178,1436,0.99
starfish,1819,1057,1963,1194,0.99
starfish,1783,570,1888,682,0.92
