holothurian,351,116,515,199,0.99
holothurian,0,310,92,405,0.99
holothurian,437,0,495,55,0.99
holothurian,448,180,644,273,0.98
holothurian,568,70,677,208,0.98
holothurian,74,118,180,195,0.93
holothurian,186,221,340,346,0.92
holothurian,666,129,720,223,0.87
holothurian,132,299,224,404,0.85
holothurian,499,142,576,198,0.52
echinus,320,311,462,403,1.00
echinus,228,86,318,173,1.00
echinus,1,89,99,169,1.00
echinus,362,55,441,137,1.00
echinus,397,217,518,331,1.00
echinus,77,164,209,271,0.99
echinus,25,259,144,362,0.97
echinus,297,65,361,132,0.97
echinus,284,0,346,31,0.96
echinus,614,1,688,60,0.95
echinus,477,0,529,37,0.84
scallop,526,0,589,42,1.00
scallop,212,167,307,235,1.00
scallop,506,34,593,84,0.99
scallop,150,40,247,108,0.99
scallop,165,97,244,160,0.99
scallop,0,205,75,274,0.99
scallop,499,248,591,343,0.99
scallop,392,14,461,68,0.99
scallop,568,30,639,73,0.98
scallop,327,1,398,44,0.97
scallop,52,63,148,119,0.97
scallop,657,340,720,405,0.94
scallop,309,184,366,225,0.71
scallop,239,220,300,250,0.69
scallop,132,68,172,110,0.63
scallop,570,166,622,215,0.61
scallop,342,40,406,81,0.61
scallop,83,148,219,204,0.49
scallop,579,0,627,30,0.48
starfish,422,51,543,129,0.88
