holothurian,872,135,1026,220,0.63
echinus,1044,314,1303,518,1.00
echinus,535,705,1003,986,1.00
echinus,3178,852,3443,1098,1.00
echinus,2783,1958,3160,2154,0.99
echinus,3470,713,3654,912,0.99
echinus,3484,1303,3691,1520,0.99
echinus,2976,4,3178,146,0.97
echinus,907,294,1049,443,0.97
echinus,2145,1052,2278,1172,0.96
echinus,2312,1098,2434,1189,0.92
echinus,917,533,1123,728,0.83
echinus,1070,637,1279,842,0.68
starfish,2415,1242,2513,1340,0.95
starfish,2270,209,2370,313,0.95
starfish,2291,347,2404,440,0.91
starfish,2455,388,2550,463,0.40
