holothurian,2114,1286,2263,1397,0.99
holothurian,1669,980,1842,1149,0.92
echinus,1332,1281,1583,1496,1.00
echinus,2758,1568,3018,1849,1.00
echinus,977,1181,1096,1289,1.00
echinus,1767,1254,1876,1370,0.95
echinus,2211,899,2334,1011,0.71
echinus,1174,1153,1247,1223,0.46
echinus,165,1604,285,1719,0.44
starfish,1617,1933,1745,2117,0.99
starfish,2068,1075,2188,1173,0.99
starfish,1531,837,1659,909,0.98
starfish,1815,1640,1924,1758,0.97
starfish,1804,905,1958,995,0.97
starfish,1554,1047,1666,1140,0.95
starfish,1936,1022,2052,1114,0.93
starfish,3224,601,3342,686,0.88
starfish,1741,901,1824,957,0.78
